标题,行政区,板块,小区,面积,朝向,户型,租金
合租·芳村花园 4居室 南卧,荔湾,坑口,芳村花园,6.23,南,4室1厅1卫,1081.0
整租·珠江新岸公寓 1室1厅 南,海珠,滨江东,珠江新岸公寓,48.0,南,1室1厅1卫,4600.0
整租·中海联智汇城 2室1厅 南,增城,新塘北,中海联智汇城,45.0,南,2室1厅1卫,1550.0
整租·惠百氏广场 3室2厅 南/北,增城,白江,惠百氏广场,125.0,南北,3室2厅2卫,2900.0
整租·越秀天珹 4室2厅 南,南沙,金洲,越秀天珹,125.0,南,4室2厅2卫,4500.0
合租·保利西子湾 5居室 北卧,白云,金沙洲,保利西子湾,9.6,北,5室1厅1卫,1218.0
整租·顺欣花园 3室2厅 南,增城,新塘北,顺欣花园,89.83,南,3室2厅2卫,2000.0
整租·时代花生二期 1室0厅 东,天河,沙太南,时代花生二期,12.5,东,1室0厅0卫,1400.0
合租·保利罗兰国际 4居室 西卧,黄埔,科学城,保利罗兰国际,6.5,西,4室1厅1卫,1218.0
合租·佳兆业城市广场 4居室 北卧,黄埔,南岗,佳兆业城市广场,85.9,北,4室2厅3卫,1000.0
合租·万科柏悦湾 4居室 东卧,荔湾,大坦沙,万科柏悦湾,5.2,东,4室1厅1卫,1113.0
整租·梅东路 3室1厅 南,越秀,东风东,梅东路,99.0,南,3室1厅1卫,5380.0
整租·龙津东路 1室0厅 东南,荔湾,龙津,龙津东路,35.0,东南,1室0厅0卫,3000.0
整租·万科幸福悦 4室2厅 南,黄埔,知识城,万科幸福悦,95.0,南,4室2厅2卫,2500.0
合租·保利罗兰国际 4居室 南卧,黄埔,科学城,保利罗兰国际,10.0,南,4室1厅1卫,1879.0
整租·品秀星樾 3室2厅 北,黄埔,香雪,品秀星樾,98.0,北,3室2厅2卫,4500.0
合租·保利罗兰国际 4居室 西卧,黄埔,科学城,保利罗兰国际,5.8,西,4室1厅1卫,1113.0
合租·华翠街小区 1居室 北卧,天河,天河公园,华翠街小区,25.0,北,1室1厅1卫,1500.0
整租·海伦春天 3室2厅 南/北,增城,永宁,海伦春天,109.9,南北,3室2厅2卫,1900.0
整租·时代春树里 4室2厅 南,黄埔,香雪,时代春树里,113.0,南,4室2厅2卫,4400.0
整租·萝岗奥园广场 4室1厅 南,黄埔,香雪,萝岗奥园广场,86.0,南,4室1厅2卫,4500.0
合租·会展世界城 5居室 西卧,海珠,万胜围,会展世界城,6.4,西,5室1厅1卫,1848.0
整租·华景新城芳满庭园 2室1厅 北,天河,华景新城,华景新城芳满庭园,78.0,北,2室1厅1卫,4700.0
整租·沙一新村 2室1厅 东南/南,番禺,番禺广场,沙一新村,58.0,东南南,2室1厅1卫,1500.0
合租·瑞东花园 4居室 西卧,黄埔,文冲,瑞东花园,9.0,西,4室1厅1卫,1323.0
合租·石化生活区 4居室 南卧,黄埔,文冲,石化生活区,8.17,南,4室1厅1卫,1113.0
整租·亚运城天誉 3室2厅 南,番禺,亚运城,亚运城天誉,146.0,南,3室2厅2卫,3600.0
整租·美力倚晴居 4室2厅 南,花都,旧区,美力倚晴居,131.0,南,4室2厅2卫,1500.0
合租·保利西子湾 4居室 南卧,白云,金沙洲,保利西子湾,13.0,南,4室1厅1卫,1501.0
整租·时代天境（黄埔） 3室2厅 南,黄埔,香雪,时代天境（黄埔）,108.0,南,3室2厅1卫,4500.0
整租·御溪世家 4室2厅 南,增城,中新镇,御溪世家,100.0,南,4室2厅2卫,3000.0
整租·碧桂园天玺湾 3室2厅 北,南沙,进港大道,碧桂园天玺湾,98.01,北,3室2厅2卫,1900.0
整租·星汇湾花园 2室2厅 东南/西北,海珠,工业大道中,星汇湾花园,49.0,东南西北,2室2厅1卫,6000.0
整租·时代南湾 4室2厅 南,南沙,南沙港,时代南湾,138.0,南,4室2厅2卫,3300.0
整租·爱立方公寓 1室0厅 南,天河,长兴,爱立方公寓,38.0,南,1室0厅1卫,2600.0
整租·君林天下 1室1厅 南,天河,龙洞,君林天下,48.0,南,1室1厅1卫,3500.0
整租·品秀星图 3室2厅 南,增城,新塘北,品秀星图,90.0,南,3室2厅2卫,3500.0
整租·星汇湾花园 1室1厅 东南,海珠,工业大道中,星汇湾花园,50.0,东南,1室1厅1卫,3200.0
整租·春江花园 2室2厅 北,天河,棠下,春江花园,84.0,北,2室2厅1卫,4350.0
整租·恒骏花园 3室2厅 东南,白云,京溪,恒骏花园,92.0,东南,3室2厅1卫,5000.0
整租·华师附中 2室2厅 南,天河,石牌,华师附中,74.0,南,2室2厅1卫,5000.0
整租·珠江帝景苑 4室2厅 南,海珠,滨江东,珠江帝景苑,204.0,南,4室2厅2卫,19800.0
整租·碧桂园城市花园漫绿苑 3室2厅 北,增城,朱村,碧桂园城市花园漫绿苑,113.0,北,3室2厅2卫,1700.0
整租·海天花苑 2室1厅 南,海珠,滨江东,海天花苑,71.0,南,2室1厅1卫,3800.0
整租·环市西路 2室2厅 东南,荔湾,流花站前,环市西路,103.0,东南,2室2厅1卫,3300.0
整租·小新塘大未来 1室1厅 北,天河,智慧城,小新塘大未来,50.0,北,1室1厅1卫,2600.0
合租·万科新里程 4居室 北卧,黄埔,科学城,万科新里程,6.1,北,4室1厅1卫,1186.0
合租·万科城市之光 2居室 北卧,黄埔,文冲,万科城市之光,7.2,北,2室1厅0卫,2058.0
整租·富力御龙庭 3室1厅 南,越秀,淘金,富力御龙庭,134.0,南,3室1厅2卫,9500.0
整租·北城白云花园 4室2厅 北,番禺,市桥,北城白云花园,166.0,北,4室2厅3卫,4100.0
整租·叠翠峰 3室2厅 北,南沙,南沙区府,叠翠峰,86.0,北,3室2厅1卫,2800.0
整租·远洋明苑 3室2厅 东南,天河,东圃,远洋明苑,97.0,东南,3室2厅2卫,5200.0
整租·顺欣广场 3室2厅 西南,增城,新塘北,顺欣广场,104.98,西南,3室2厅2卫,1700.0
整租·同创誉城 4室2厅 复式 南,番禺,雅居乐,同创誉城,91.84,南,4室2厅2卫,8000.0
整租·品秀星樾 3室2厅 东北,黄埔,香雪,品秀星樾,104.0,东北,3室2厅2卫,4500.0
整租·暨南大学宿舍 3室1厅 东,天河,石牌,暨南大学宿舍,85.0,东,3室1厅1卫,6500.0
整租·大德路 3室1厅 东南,越秀,解放南,大德路,54.6,东南,3室1厅1卫,3500.0
整租·官洲南苑 3室2厅 南,海珠,官洲,官洲南苑,124.0,南,3室2厅2卫,3500.0
整租·保利i立方 4室2厅 东北,增城,永宁,保利i立方,91.0,东北,4室2厅2卫,2400.0
整租·琶洲新村 2室1厅 东北,海珠,万胜围,琶洲新村,75.0,东北,2室1厅1卫,6000.0
整租·香江天赋 4室2厅 南,增城,凤凰城,香江天赋,103.0,南,4室2厅2卫,3000.0
整租·龙津西路 1室1厅 南,荔湾,西关,龙津西路,30.0,南,1室1厅1卫,2000.0
整租·邮通小区 1室0厅 南,天河,华景新城,邮通小区,30.0,南,1室0厅1卫,2550.0
整租·东华西路 2室1厅 南,越秀,东川路,东华西路,50.0,南,2室1厅1卫,2900.0
整租·天荟公馆 3室2厅 北,天河,员村,天荟公馆,119.0,北,3室2厅2卫,11000.0
整租·广州奥林匹克花园 1室1厅 西南,番禺,洛溪,广州奥林匹克花园,34.0,西南,1室1厅1卫,2800.0
整租·雅郡花园 5室2厅 南,海珠,万胜围,雅郡花园,268.0,南,5室2厅2卫,16000.0
整租·金联市场 2室1厅 南,花都,旧区,金联市场,57.0,南,2室1厅1卫,1100.0
整租·南湖半山豪庭 5室3厅 南/北,白云,南湖,南湖半山豪庭,233.0,南北,5室3厅3卫,20000.0
整租·凯德双桥8号 2室2厅 南,荔湾,大坦沙,凯德双桥8号,98.0,南,2室2厅2卫,5600.0
整租·德兴园 3室2厅 南,番禺,番禺广场,德兴园,113.5,南,3室2厅2卫,2100.0
整租·穗发花园 2室1厅 南,海珠,新港西,穗发花园,60.0,南,2室1厅1卫,4000.0
整租·高德公馆 3室2厅 南,天河,珠江新城中,高德公馆,138.98,南,3室2厅2卫,18000.0
合租·叠翠台 4居室 东卧,天河,天河公园,叠翠台,13.1,东,4室1厅1卫,1879.0
整租·金域蓝湾 1室0厅 东,白云,金沙洲,金域蓝湾,12.0,东,1室0厅0卫,1000.0
整租·嘉富广场 4室2厅 南,越秀,水荫,嘉富广场,145.0,南,4室2厅2卫,17500.0
整租·华景新城叠翠居 2室2厅 南,天河,华景新城,华景新城叠翠居,84.98,南,2室2厅1卫,3800.0
整租·万科幸福荟 3室2厅 南,黄埔,知识城,万科幸福荟,87.0,南,3室2厅1卫,2700.0
整租·长风国际公寓 1室1厅 南,增城,新塘北,长风国际公寓,49.0,南,1室1厅1卫,1700.0
整租·保利云禧西区 4室2厅 东南,白云,白云大道南,保利云禧西区,261.0,东南,4室2厅3卫,27000.0
整租·科慧花园 3室2厅 北,增城,朱村,科慧花园,90.0,北,3室2厅2卫,1800.0
整租·顺华名庭 3室2厅 南,海珠,新港西,顺华名庭,125.0,南,3室2厅1卫,7500.0
整租·香江天赋 3室2厅 北,增城,凤凰城,香江天赋,91.0,北,3室2厅2卫,2700.0
整租·时代长岛 3室2厅 南,南沙,进港大道,时代长岛,127.0,南,3室2厅2卫,2500.0
整租·馨雅居 2室2厅 东,白云,石井,馨雅居,59.0,东,2室2厅1卫,1200.0
整租·擎山苑 4室2厅 复式 东南,白云,梅花园,擎山苑,251.0,东南,4室2厅3卫,10000.0
整租·保利香雪山别墅 5室4厅 南/北,黄埔,科学城,保利香雪山别墅,298.0,南北,5室4厅4卫,22000.0
整租·越秀天珹 4室2厅 东南/南,南沙,金洲,越秀天珹,142.0,东南南,4室2厅3卫,4000.0
整租·越秀可逸江畔 1室1厅 南,番禺,桥南,越秀可逸江畔,93.0,南,1室1厅1卫,3100.0
整租·侨源山庄 2室1厅 东南,天河,粤垦,侨源山庄,64.78,东南,2室1厅1卫,2980.0
整租·五羊小区 3室1厅 南,越秀,五羊新城,五羊小区,80.0,南,3室1厅1卫,4700.0
整租·长风国际公寓 2室2厅 南/北,增城,新塘北,长风国际公寓,49.0,南北,2室2厅2卫,1600.0
整租·天誉华庭 3室1厅 东,天河,龙口西,天誉华庭,1200.0,东,3室1厅0卫,80000.0
整租·远洋明珠大厦 3室2厅 南,天河,珠江新城西,远洋明珠大厦,120.0,南,3室2厅1卫,11000.0
整租·大德路 2室1厅 南,越秀,解放南,大德路,45.0,南,2室1厅1卫,3100.0
整租·淘金坑 2室1厅 南,越秀,淘金,淘金坑,40.0,南,2室1厅1卫,2100.0
整租·星河盛世 3室2厅 南,南沙,进港大道,星河盛世,129.0,南,3室2厅2卫,3400.0
合租·保利花园 4居室 南卧,海珠,工业大道中,保利花园,10.0,南,4室1厅1卫,1530.0
整租·碧桂园凤凰城凤天苑 3室2厅 南,增城,凤凰城,碧桂园凤凰城凤天苑,106.0,南,3室2厅1卫,2600.0
整租·富都华苑 3室2厅 南,番禺,市桥,富都华苑,90.0,南,3室2厅1卫,3500.0
合租·东平苑 5居室 南卧,番禺,东怡新区,东平苑,14.7,南,5室1厅2卫,1186.0
合租·新溪苑小区 4居室 东卧,黄埔,黄埔区府,新溪苑小区,16.27,东,4室1厅1卫,1711.0
整租·广园西路 2室1厅 东,越秀,三元里,广园西路,60.0,东,2室1厅1卫,1200.0
整租·汇景新城棕榈园 5室2厅 南/北,天河,汇景新城,汇景新城棕榈园,310.0,南北,5室2厅3卫,30000.0
整租·英豪花园 2室2厅 北,海珠,东晓南,英豪花园,85.0,北,2室2厅1卫,3800.0
整租·云星钱隆天誉 3室2厅 东南,从化,太平镇,云星钱隆天誉,95.0,东南,3室2厅2卫,2500.0
整租·奥园国际中心 5室0厅 南,番禺,万博,奥园国际中心,135.0,南,5室0厅0卫,11000.0
整租·珠江国际城 3室2厅 东北,从化,神岗镇,珠江国际城,83.43,东北,3室2厅1卫,1300.0
整租·桂花岗 1室1厅 北,越秀,桂花岗,桂花岗,42.0,北,1室1厅1卫,2600.0
整租·万科云城米酷 1室0厅 北,天河,智慧城,万科云城米酷,18.23,北,1室0厅1卫,1388.0
整租·黄埔花园 2室2厅 北,黄埔,黄埔区府,黄埔花园,86.0,北,2室2厅1卫,3600.0
整租·素社新村 1室1厅 南,海珠,前进路,素社新村,35.0,南,1室1厅0卫,3000.0
整租·中国铁建海悦国际 3室2厅 南,南沙,万顷沙,中国铁建海悦国际,95.0,南,3室2厅2卫,3400.0
整租·丹桂园 4室2厅 南,番禺,市桥,丹桂园,100.0,南,4室2厅2卫,2600.0
整租·华翠苑 3室2厅 南,天河,沙河,华翠苑,90.0,南,3室2厅1卫,4700.0
整租·中交蓝色海湾 3室2厅 东/东北,南沙,南沙港,中交蓝色海湾,95.0,东东北,3室2厅1卫,2500.0
整租·中海观澜府 4室2厅 南,海珠,工业大道南,中海观澜府,155.0,南,4室2厅2卫,19000.0
整租·科慧花园 2室2厅 东南,增城,朱村,科慧花园,69.0,东南,2室2厅1卫,2000.0
整租·云峰花园2期 5室2厅 北,花都,镜湖大道,云峰花园2期,175.0,北,5室2厅3卫,4500.0
整租·南村水产大院 3室2厅 东南/南,海珠,宝岗,南村水产大院,108.0,东南南,3室2厅2卫,6000.0
整租·新都盛世名门宏城汇 1室0厅 东南,增城,白江,新都盛世名门宏城汇,28.0,东南,1室0厅1卫,1300.0
整租·金时花园 3室2厅 南,增城,荔城增江,金时花园,99.77,南,3室2厅2卫,1600.0
整租·黄埔大道中锦明街 1室1厅 东南,天河,天河公园,黄埔大道中锦明街,40.0,东南,1室1厅1卫,2700.0
整租·解放中路 1室1厅 南,越秀,西门口,解放中路,25.0,南,1室1厅1卫,1300.0
整租·南沙大都汇 3室2厅 东南,南沙,金洲,南沙大都汇,66.0,东南,3室2厅2卫,1950.0
整租·银苑大厦(白云) 3室1厅 南,白云,机场路,银苑大厦(白云),98.0,南,3室1厅1卫,3200.0
整租·香雪ATM 1室1厅 东,黄埔,香雪,香雪ATM,39.8,东,1室1厅1卫,1700.0
整租·桂花岗 2室1厅 东南,越秀,桂花岗,桂花岗,65.69,东南,2室1厅1卫,2500.0
整租·领南星河荣誉 4室2厅 东南,南沙,南沙港,领南星河荣誉,128.0,东南,4室2厅2卫,2100.0
整租·华贵路 2室0厅 东,荔湾,龙津,华贵路,50.0,东,2室0厅1卫,8500.0
整租·凤馨苑 2室1厅 南,增城,凤凰城,凤馨苑,78.0,南,2室1厅1卫,2600.0
整租·金泽豪庭一期 3室2厅 南/北,增城,白江,金泽豪庭一期,125.5,南北,3室2厅2卫,2500.0
整租·赤岗一街大院赤岗一街 3室1厅 北,海珠,赤岗,赤岗一街大院赤岗一街,70.0,北,3室1厅1卫,3700.0
整租·景业荔都 3室2厅 南,从化,江浦街,景业荔都,99.0,南,3室2厅1卫,1100.0
整租·领峰园 1室0厅 东,天河,珠江新城中,领峰园,12.0,东,1室0厅0卫,1000.0
整租·百荣园 1室1厅 北,白云,机场路,百荣园,47.0,北,1室1厅1卫,1800.0
整租·时代印象 3室2厅 南,从化,太平镇,时代印象,88.0,南,3室2厅2卫,2000.0
整租·穗园小区 2室1厅 东,天河,天润路,穗园小区,85.0,东,2室1厅1卫,5500.0
整租·西华路 1室1厅 西北,荔湾,西华路,西华路,38.0,西北,1室1厅1卫,2800.0
合租·光华大厦 3居室 东南卧,天河,体育中心,光华大厦,30.0,东南,3室1厅1卫,1600.0
整租·易丰大厦 2室2厅 西,天河,天河公园,易丰大厦,63.0,西,2室2厅1卫,4800.0
合租·富力天朗明居 4居室 西卧,天河,棠下,富力天朗明居,6.3,西,4室1厅1卫,1354.0
整租·美林湖畔花园誉府 3室2厅 西南,天河,东圃,美林湖畔花园誉府,89.9,西南,3室2厅1卫,5300.0
整租·华南理工大学东住宅区 3室2厅 北,天河,五山,华南理工大学东住宅区,92.0,北,3室2厅2卫,6000.0
整租·美林湖畔花园 1室0厅 南,天河,东圃,美林湖畔花园,12.0,南,1室0厅0卫,1000.0
整租·招商臻园 4室2厅 南,增城,新塘北,招商臻园,118.0,南,4室2厅2卫,3500.0
整租·金地荔湖城水立坊 2室1厅 南,增城,永宁,金地荔湖城水立坊,88.0,南,2室1厅1卫,1450.0
整租·十年小雅 4室2厅 西南,番禺,雅居乐,十年小雅,158.0,西南,4室2厅2卫,8300.0
整租·润粤大厦 3室2厅 北,越秀,水荫,润粤大厦,100.12,北,3室2厅1卫,7400.0
整租·尚东君御雅苑 4室2厅 北,天河,珠江新城中,尚东君御雅苑,178.0,北,4室2厅2卫,28000.0
整租·星汇城 4室2厅 南,黄埔,知识城,星汇城,104.0,南,4室2厅2卫,3200.0
合租·保利罗兰国际 4居室 南卧,黄埔,科学城,保利罗兰国际,9.3,南,4室1厅1卫,1396.0
合租·丰兴广场 5居室 西卧,天河,天河南,丰兴广场,7.15,西,5室1厅1卫,2026.0
合租·美林海岸 4居室 北卧,天河,员村,美林海岸,14.5,北,4室1厅1卫,2761.0
整租·保利大都汇 1室1厅 西南,番禺,汉溪长隆,保利大都汇,45.0,西南,1室1厅1卫,3500.0
合租·越秀国际总部广场 2居室 东卧,南沙,金洲,越秀国际总部广场,30.0,东,2室1厅1卫,1400.0
整租·新陶苑 2室1厅 南,天河,石牌,新陶苑,60.0,南,2室1厅1卫,4000.0
整租·天俊阁 3室1厅 南,天河,体育中心,天俊阁,118.0,南,3室1厅1卫,11000.0
合租·越秀国际总部广场 2居室 东卧,南沙,金洲,越秀国际总部广场,30.0,东,2室1厅1卫,1400.0
整租·一德路 3室1厅 南/北,越秀,解放南,一德路,110.0,南北,3室1厅1卫,3800.0
整租·归谷科技园 1室1厅 南/北,黄埔,科学城,归谷科技园,59.0,南北,1室1厅1卫,4500.0
整租·翡翠绿洲森林半岛 3室1厅 西,增城,凤凰城,翡翠绿洲森林半岛,147.0,西,3室1厅2卫,3000.0
整租·天河峰景 4室2厅 东南/南,天河,燕塘,天河峰景,123.24,东南南,4室2厅2卫,6500.0
合租·骏景花园 4居室 北卧,天河,棠下,骏景花园,7.2,北,4室1厅1卫,1396.0
合租·怡港花园 4居室 东卧,黄埔,黄埔区府,怡港花园,8.9,东,4室1厅1卫,1291.0
整租·侨雅苑(海珠区) 3室2厅 东/西,海珠,滨江东,侨雅苑(海珠区),82.0,东西,3室2厅1卫,4200.0
合租·瑞东花园 4居室 北卧,黄埔,文冲,瑞东花园,13.9,北,4室1厅1卫,1711.0
合租·育蕾小区 4居室 东南/南卧,天河,天河南,育蕾小区,30.0,东南南,4室0厅1卫,3100.0
整租·狮带岗 2室1厅 东南,越秀,麓景,狮带岗,68.0,东南,2室1厅1卫,2800.0
合租·瑞东花园 4居室 东卧,黄埔,文冲,瑞东花园,6.48,东,4室1厅1卫,1186.0
整租·万科蓝山 5室2厅 复式 南/北,白云,南湖,万科蓝山,260.0,南北,5室2厅3卫,6800.0
整租·越秀滨海隽城 3室2厅 南,南沙,金洲,越秀滨海隽城,123.0,南,3室2厅2卫,3000.0
合租·会展世界城 5居室 北卧,海珠,万胜围,会展世界城,6.5,北,5室1厅1卫,1816.0
合租·骏景花园 4居室 南卧,天河,棠下,骏景花园,7.0,南,4室1厅1卫,1501.0
整租·名门国际 1室1厅 南/北,花都,新区,名门国际,154.0,南北,1室1厅1卫,2500.0
整租·怡乐园(番禺) 3室2厅 东/东南,番禺,市桥,怡乐园(番禺),104.0,东东南,3室2厅1卫,2600.0
整租·阳光城悦然府 2室2厅 南,南沙,进港大道,阳光城悦然府,83.0,南,2室2厅2卫,2600.0
合租·广梅汕宿舍 4居室 东卧,天河,龙口西,广梅汕宿舍,16.8,东,4室1厅1卫,2058.0
合租·港丰大厦 3居室 南卧,荔湾,西华路,港丰大厦,10.4,南,3室1厅1卫,1921.0
整租·广州碧桂园美苑 2室1厅 东北,番禺,南浦,广州碧桂园美苑,69.0,东北,2室1厅1卫,3000.0
合租·骏汇大厦 1居室 北卧,天河,天河南,骏汇大厦,25.0,北,1室0厅0卫,1800.0
整租·中交蓝色海湾 4室2厅 东南,南沙,南沙港,中交蓝色海湾,142.0,东南,4室2厅2卫,4000.0
整租·碧桂园城市花园花岸苑 3室2厅 南,增城,朱村,碧桂园城市花园花岸苑,97.0,南,3室2厅1卫,1800.0
整租·富力爱丁堡国际公寓 1室1厅 西,天河,珠江新城西,富力爱丁堡国际公寓,91.0,西,1室1厅1卫,10000.0
整租·万科云城米酷 1室1厅 南/北,天河,智慧城,万科云城米酷,25.0,南北,1室1厅1卫,2800.0
合租·洛湖居 3居室 北卧,番禺,洛溪,洛湖居,11.2,北,3室1厅1卫,1323.0
整租·豪贤路 3室1厅 东,越秀,农讲所,豪贤路,90.0,东,3室1厅1卫,4500.0
整租·锐丰中心 4室2厅 南,黄埔,香雪,锐丰中心,79.44,南,4室2厅2卫,5000.0
整租·富力天海湾 4室3厅 东南/南,南沙,明珠湾,富力天海湾,107.0,东南南,4室3厅2卫,5000.0
整租·瑞康大厦 2室1厅 南,海珠,新港西,瑞康大厦,50.0,南,2室1厅1卫,2100.0
整租·珠江铂世湾 4室2厅 南,番禺,雅居乐,珠江铂世湾,139.0,南,4室2厅2卫,7500.0
整租·IPC港航中心 1室1厅 南,黄埔,鱼珠,IPC港航中心,47.87,南,1室1厅1卫,4200.0
整租·万科城市花园 3室1厅 南,黄埔,文冲,万科城市花园,108.0,南,3室1厅2卫,4800.0
整租·景泰新村 1室1厅 南,白云,景泰,景泰新村,30.0,南,1室1厅1卫,2100.0
整租·煤气公司宿舍(天河区) 2室1厅 南,天河,龙口东,煤气公司宿舍(天河区),70.0,南,2室1厅1卫,4300.0
整租·祈福新村A区 2室1厅 北,番禺,祈福新村,祈福新村A区,66.0,北,2室1厅1卫,2600.0
整租·金山谷四期 3室2厅 北,番禺,金山谷,金山谷四期,115.0,北,3室2厅2卫,5600.0
整租·天逸名都 3室1厅 南,天河,龙口东,天逸名都,89.0,南,3室1厅1卫,5700.0
合租·越秀国际总部广场 2居室 南卧,南沙,金洲,越秀国际总部广场,30.0,南,2室2厅2卫,1700.0
整租·碧桂园豪园挂绿湖 3室2厅 南,增城,增城碧桂园,碧桂园豪园挂绿湖,105.0,南,3室2厅2卫,1800.0
整租·北丽园 3室1厅 东南,番禺,市桥,北丽园,90.2,东南,3室1厅1卫,3000.0
整租·莱柏公寓 1室0厅 南/北,增城,白江,莱柏公寓,40.0,南北,1室0厅1卫,1500.0
整租·中海联智汇城 1室1厅 南,增城,新塘北,中海联智汇城,34.0,南,1室1厅1卫,1400.0
整租·沙一新村 1室0厅 东南,番禺,番禺广场,沙一新村,30.0,东南,1室0厅1卫,1280.0
整租·中海联智汇城 1室1厅 南,增城,新塘北,中海联智汇城,34.0,南,1室1厅1卫,1400.0
整租·碧桂园凤凰城凤晴苑 2室2厅 南,增城,凤凰城,碧桂园凤凰城凤晴苑,80.0,南,2室2厅1卫,2100.0
整租·金沙洲沙凤上远里9号小区 2室1厅 东/北,白云,金沙洲,金沙洲沙凤上远里9号小区,55.0,东北,2室1厅1卫,1900.0
整租·龙湾路 2室1厅 东南,荔湾,芳村,龙湾路,60.0,东南,2室1厅1卫,2500.0
整租·海伦堡花园 1室0厅 东,增城,沙村,海伦堡花园,12.0,东,1室0厅0卫,450.0
整租·美林海岸 3室1厅 南,天河,员村,美林海岸,110.0,南,3室1厅2卫,8000.0
整租·南沙珠江湾 1室1厅 南,南沙,南沙湾,南沙珠江湾,47.0,南,1室1厅1卫,1500.0
整租·广州绿地城 2室1厅 东/东南,黄埔,知识城,广州绿地城,53.0,东东南,2室1厅0卫,3000.0
整租·雅居乐锦城花冠集 2室1厅 东北,花都,秀全街,雅居乐锦城花冠集,86.0,东北,2室1厅1卫,2500.0
整租·锦翠苑 1室0厅 南,越秀,东川路,锦翠苑,12.0,南,1室0厅0卫,1200.0
整租·江南西路 2室1厅 南,海珠,江南西,江南西路,65.0,南,2室1厅1卫,4100.0
整租·佳润临江上品 1室0厅 南/北,天河,员村,佳润临江上品,12.0,南北,1室0厅0卫,1500.0
整租·南沙湾石奥 1室2厅 南,南沙,南沙港,南沙湾石奥,120.0,南,1室2厅2卫,4000.0
整租·中海誉城北苑 3室2厅 南,黄埔,香雪,中海誉城北苑,130.0,南,3室2厅2卫,3800.0
整租·越秀岭南雅筑 4室2厅 北,黄埔,香雪,越秀岭南雅筑,95.0,北,4室2厅2卫,6500.0
整租·美心翡翠明庭 2室2厅 北,番禺,番禺客运站,美心翡翠明庭,76.0,北,2室2厅1卫,3000.0
整租·凤馨苑 3室2厅 南,增城,凤凰城,凤馨苑,98.0,南,3室2厅2卫,3900.0
整租·侨源山庄 3室1厅 西,天河,粤垦,侨源山庄,79.5,西,3室1厅1卫,3500.0
整租·南村路 3室2厅 东南,海珠,宝岗,南村路,66.07,东南,3室2厅1卫,3800.0
整租·上城湾畔B区 3室2厅 北,从化,江浦街,上城湾畔B区,94.84,北,3室2厅1卫,2300.0
整租·碧桂园豪园荔湖苑 3室2厅 东南,增城,增城碧桂园,碧桂园豪园荔湖苑,96.0,东南,3室2厅2卫,2000.0
整租·波尔多庄园 1室1厅 东,越秀,黄花岗,波尔多庄园,50.0,东,1室1厅1卫,4100.0
整租·双城国际 1室0厅 南,天河,珠江新城西,双城国际,38.0,南,1室0厅1卫,5500.0
整租·敏捷领航公馆 3室2厅 南,番禺,大石,敏捷领航公馆,72.0,南,3室2厅2卫,4500.0
整租·江源半岛花园 3室2厅 南,天河,金融城,江源半岛花园,127.0,南,3室2厅2卫,7800.0
整租·实地常春藤 2室1厅 南,黄埔,黄埔永和,实地常春藤,75.9,南,2室1厅1卫,2200.0
整租·海丝知识中心 1室1厅 北,黄埔,知识城,海丝知识中心,80.0,北,1室1厅1卫,16000.0
整租·黄埔中央城 3室2厅 南,黄埔,香雪,黄埔中央城,94.0,南,3室2厅1卫,3500.0
合租·佳兆业城市广场 2居室 西卧,黄埔,南岗,佳兆业城市广场,30.0,西,2室0厅2卫,1500.0
整租·棠雅苑 4室1厅 南,天河,华景新城,棠雅苑,100.0,南,4室1厅1卫,4600.0
整租·广州奥林匹克花园 3室2厅 南,番禺,洛溪,广州奥林匹克花园,100.0,南,3室2厅2卫,4800.0
整租·领南星河荣誉 3室2厅 南,南沙,南沙港,领南星河荣誉,101.0,南,3室2厅2卫,3500.0
整租·站西路 3室1厅 南,越秀,流花站前,站西路,80.0,南,3室1厅1卫,2300.0
整租·领南星河荣誉 5室2厅 南/北,南沙,南沙港,领南星河荣誉,128.0,南北,5室2厅2卫,3200.0
整租·顺欣花园 3室2厅 南,增城,新塘北,顺欣花园,90.0,南,3室2厅1卫,2500.0
整租·恒展江山时代花园 3室2厅 南,增城,朱村,恒展江山时代花园,113.0,南,3室2厅2卫,2500.0
整租·紫茗花园 2室1厅 南,南沙,进港大道,紫茗花园,80.0,南,2室1厅1卫,1000.0
整租·奥园康威广场 2室1厅 东南,增城,新塘北,奥园康威广场,54.0,东南,2室1厅1卫,1500.0
合租·盈彩美居 4居室 北卧,天河,东圃,盈彩美居,13.3,北,4室1厅1卫,2194.0
整租·中交汇通中心 1室1厅 南,南沙,明珠湾,中交汇通中心,48.0,南,1室1厅1卫,2200.0
整租·奥园康威广场 2室2厅 南,增城,新塘北,奥园康威广场,50.0,南,2室2厅1卫,1800.0
整租·嘉怡苑 2室0厅 南/北,天河,林和,嘉怡苑,40.0,南北,2室0厅1卫,5000.0
整租·京溪竹园巷 2室1厅 东北,白云,梅花园,京溪竹园巷,68.0,东北,2室1厅1卫,1200.0
整租·凤秀家园 3室2厅 南,增城,朱村,凤秀家园,90.0,南,3室2厅1卫,1800.0
整租·富豪山庄 4室2厅 东南,番禺,富豪山庄,富豪山庄,248.0,东南,4室2厅2卫,9800.0
整租·星河·东悦湾 3室2厅 南,南沙,黄阁,星河·东悦湾,89.0,南,3室2厅2卫,3500.0
