标题,行政区,板块,小区,面积,朝向,户型,租金
整租·花样年花乡 1室0厅 东北,宝安区,宝安中心,花样年花乡,28.0,东北,1室0厅1卫,3200.0
整租·天安社区 1室1厅 南,福田区,车公庙,天安社区,41.0,南,1室1厅1卫,3100.0
合租·万象新园 4居室 东卧,南山区,南山中心,万象新园,8.77,东,4室1厅1卫,1890.0
整租·塘朗城 1室0厅 南,南山区,大学城,塘朗城,31.85,南,1室0厅1卫,5200.0
整租·云科府 4室2厅 南,光明区,光明,云科府,189.0,南,4室2厅3卫,10000.0
整租·会展湾水岸 3室2厅 东南,宝安区,福永,会展湾水岸,92.0,东南,3室2厅2卫,4500.0
合租·顺天大厦 4居室 北卧,南山区,南头,顺天大厦,8.9,北,4室1厅1卫,2060.0
合租·湾厦玉竹苑 4居室 北卧,南山区,蛇口,湾厦玉竹苑,14.93,北,4室1厅1卫,1990.0
整租·城市主场 1室1厅 东,福田区,八卦岭,城市主场,45.0,东,1室1厅1卫,4500.0
整租·佳兆业城市广场五期 2室1厅 南,龙岗区,坂田,佳兆业城市广场五期,52.59,南,2室1厅1卫,4200.0
合租·信义假日名城五期B山翠居 5居室 西南卧,龙岗区,布吉关,信义假日名城五期B山翠居,7.7,西南,5室1厅2卫,1290.0
整租·天鹅湖花园三期 3室3厅 东南,南山区,华侨城,天鹅湖花园三期,123.0,东南,3室3厅2卫,24500.0
整租·博客公寓 1室1厅 南,南山区,科技园,博客公寓,31.3,南,1室1厅1卫,4760.0
整租·淘金山一期 6室2厅 复式 西南,罗湖区,布心,淘金山一期,299.16,西南,6室2厅4卫,35000.0
合租·文华花园 4居室 北卧,罗湖区,黄贝岭,文华花园,7.2,北,4室1厅1卫,1590.0
整租·侨城豪苑二期 3室2厅 南,南山区,白石洲,侨城豪苑二期,100.01,南,3室2厅2卫,9000.0
整租·力高君御国际 4室2厅 南,坪山区,坪山,力高君御国际,87.0,南,4室2厅2卫,4500.0
合租·万科城三期 5居室 北卧,龙岗区,坂田,万科城三期,9.91,北,5室1厅2卫,1660.0
整租·泰然小区 1室1厅 北,福田区,车公庙,泰然小区,56.0,北,1室1厅1卫,4000.0
整租·泛海城市广场 1室1厅 东南,南山区,前海,泛海城市广场,39.0,东南,1室1厅1卫,5000.0
合租·第五大道高发西岸花园三期 5居室 南卧,宝安区,宝安中心,第五大道高发西岸花园三期,14.0,南,5室1厅1卫,2860.0
整租·龙光玖钻 2室1厅 东南,龙华区,红山,龙光玖钻,39.0,东南,2室1厅2卫,5200.0
合租·香珠花园 5居室 南/北卧,福田区,香蜜湖,香珠花园,28.0,南北,5室2厅3卫,3500.0
合租·中熙香缇湾 5居室 西卧,宝安区,西乡,中熙香缇湾,11.8,西,5室1厅2卫,2230.0
整租·颐安都会中央二期 2室2厅 东北,龙岗区,大运新城,颐安都会中央二期,77.0,东北,2室2厅1卫,4500.0
整租·书香门第上河坊 1室1厅 南,龙华区,梅林关,书香门第上河坊,43.0,南,1室1厅1卫,4300.0
整租·赛格公寓 1室0厅 南,福田区,华强北,赛格公寓,43.0,南,1室0厅1卫,3800.0
合租·中熙香缇湾 5居室 西卧,宝安区,西乡,中熙香缇湾,8.6,西,5室1厅2卫,1890.0
合租·景田南小区 4居室 东南卧,福田区,景田,景田南小区,10.8,东南,4室1厅1卫,1960.0
合租·雨田村一期 4居室 南卧,福田区,莲花,雨田村一期,21.89,南,4室1厅1卫,2430.0
整租·中洲湾-中洲滨海商业中心 3室1厅 北,福田区,上下沙,中洲湾-中洲滨海商业中心,83.42,北,3室1厅1卫,13500.0
整租·理想居 2室1厅 东/东北,宝安区,翻身,理想居,82.0,东东北,2室1厅1卫,5500.0
合租·星海名城二期七组团 3居室 西南卧,南山区,前海,星海名城二期七组团,30.0,西南,3室0厅1卫,2600.0
整租·大世纪水山缘 2室1厅 西南,龙岗区,布吉南岭,大世纪水山缘,56.59,西南,2室1厅1卫,3600.0
整租·花样年花乡 1室1厅 南,宝安区,宝安中心,花样年花乡,27.88,南,1室1厅1卫,4230.0
整租·笋岗中心万象华府 1室0厅 东,罗湖区,笋岗,笋岗中心万象华府,41.0,东,1室0厅1卫,6500.0
整租·景尚雅苑 1室1厅 北,福田区,香梅北,景尚雅苑,45.0,北,1室1厅1卫,5160.0
整租·笋岗中心万象华府 1室0厅 东,罗湖区,笋岗,笋岗中心万象华府,41.0,东,1室0厅1卫,5800.0
整租·祥和花园 2室2厅 东,罗湖区,莲塘,祥和花园,73.0,东,2室2厅1卫,5000.0
合租·金丰花园 4居室 北卧,福田区,梅林,金丰花园,9.9,北,4室1厅1卫,1590.0
整租·锦欣花园 4室2厅 东南,宝安区,西乡,锦欣花园,143.0,东南,4室2厅2卫,7600.0
整租·岗厦天元花园 3室2厅 西,福田区,福田中心,岗厦天元花园,139.0,西,3室2厅2卫,27000.0
合租·珠江旭景佳园 4居室 南卧,龙岗区,坂田,珠江旭景佳园,13.93,南,4室1厅1卫,2090.0
整租·阳光广场 1室1厅 东,龙岗区,龙岗中心城,阳光广场,28.0,东,1室1厅1卫,1600.0
合租·爱榕园 4居室 南卧,南山区,蛇口,爱榕园,6.52,南,4室1厅1卫,1590.0
整租·嘉麟豪庭 4室2厅 东南,福田区,福田中心,嘉麟豪庭,135.0,东南,4室2厅1卫,12000.0
整租·仁恒峦山美地 3室2厅 南,龙岗区,龙岗宝荷,仁恒峦山美地,76.61,南,3室2厅2卫,4100.0
合租·宝能城 5居室 北卧,南山区,大学城,宝能城,10.6,北,5室1厅1卫,2803.0
合租·绿海名都 4居室 北卧,南山区,前海,绿海名都,6.1,北,4室1厅1卫,1760.0
整租·汇鑫花园 2室1厅 北,罗湖区,黄贝岭,汇鑫花园,56.0,北,2室1厅1卫,5000.0
整租·新一代国际公寓 1室1厅 东,南山区,后海,新一代国际公寓,38.0,东,1室1厅1卫,5300.0
整租·懿花园 3室2厅 西南,龙华区,观澜,懿花园,89.0,西南,3室2厅2卫,5600.0
整租·祥云天都世纪大厦 1室1厅 东北,福田区,新洲,祥云天都世纪大厦,50.0,东北,1室1厅1卫,5300.0
整租·联建君钰府 3室2厅 南,宝安区,新安,联建君钰府,85.0,南,3室2厅1卫,7500.0
整租·经典家园 4室2厅 北,罗湖区,地王,经典家园,122.0,北,4室2厅2卫,11500.0
合租·碧海红树园 4居室 西卧,福田区,上下沙,碧海红树园,9.3,西,4室1厅1卫,2860.0
合租·锦荟PARK 5居室 南卧,龙岗区,横岗,锦荟PARK,11.8,南,5室1厅1卫,1760.0
整租·南水小区 1室1厅 南,南山区,蛇口,南水小区,33.0,南,1室1厅1卫,3500.0
整租·云科府 4室2厅 南/北,光明区,光明,云科府,114.0,南北,4室2厅2卫,6000.0
合租·帝港海湾豪园 4居室 西卧,福田区,福田保税区,帝港海湾豪园,7.3,西,4室1厅1卫,2030.0
整租·华隆园 1室1厅 东,罗湖区,螺岭,华隆园,29.92,东,1室1厅1卫,3090.0
整租·观海台 2室2厅 西,南山区,后海,观海台,86.0,西,2室2厅1卫,10200.0
整租·嘉湖新都 2室2厅 南,罗湖区,翠竹,嘉湖新都,65.0,南,2室2厅1卫,6500.0
整租·万菱new寓 1室1厅 南,宝安区,西乡,万菱new寓,36.0,南,1室1厅1卫,2500.0
整租·里奥de花园 2室2厅 西北,福田区,皇岗,里奥de花园,67.28,西北,2室2厅1卫,6800.0
整租·益田村 3室2厅 东北,福田区,石厦,益田村,103.0,东北,3室2厅1卫,9000.0
整租·时代星居 5室2厅 跃层 南,福田区,皇岗,时代星居,98.0,南,5室2厅2卫,16000.0
整租·春华四季园一期 3室2厅 南,龙岗区,坂田,春华四季园一期,70.0,南,3室2厅1卫,6500.0
整租·宏发前城 4室2厅 东南,宝安区,西乡,宏发前城,150.0,东南,4室2厅2卫,18000.0
整租·新光大厦 3室2厅 南,福田区,车公庙,新光大厦,90.0,南,3室2厅1卫,8500.0
合租·英郡年华花园一期 4居室 西南卧,龙岗区,丹竹头,英郡年华花园一期,12.5,西南,4室1厅1卫,1760.0
合租·香丽大厦 4居室 南卧,福田区,景田,香丽大厦,9.7,南,4室1厅1卫,2860.0
整租·保利上城 4室2厅 南,龙岗区,龙岗中心城,保利上城,65.44,南,4室2厅2卫,6000.0
整租·珠光花半里 3室2厅 北,南山区,西丽,珠光花半里,99.0,北,3室2厅2卫,7800.0
整租·今日香沙御景园 4室2厅 南/北,龙岗区,坪地,今日香沙御景园,99.0,南北,4室2厅2卫,3500.0
合租·南国丽城 5居室 南卧,南山区,大学城,南国丽城,11.0,南,5室1厅1卫,1500.0
合租·金桃园大厦 4居室 北卧,南山区,南头,金桃园大厦,9.0,北,4室1厅1卫,1890.0
整租·新光活力小区 3室1厅 东南/西北,福田区,车公庙,新光活力小区,80.0,东南西北,3室1厅1卫,6300.0
整租·金融街华发·融御花园 4室2厅 东南,光明区,光明,金融街华发·融御花园,124.38,东南,4室2厅2卫,5800.0
整租·国际市长交流中心 1室0厅 南,南山区,红树湾,国际市长交流中心,40.0,南,1室0厅1卫,6800.0
整租·万科第五园一期 3室1厅 错层 东,龙岗区,坂田,万科第五园一期,96.0,东,3室1厅1卫,5800.0
合租·众孚新村 4居室 南卧,福田区,石厦,众孚新村,9.5,南,4室1厅1卫,1760.0
合租·金海燕花园 5居室 南卧,福田区,竹子林,金海燕花园,7.5,南,5室1厅1卫,1930.0
整租·佳兆业中心 1室0厅 东,福田区,上步,佳兆业中心,32.0,东,1室0厅1卫,4200.0
整租·龙岗天健郡城 3室2厅 南,龙岗区,龙岗中心城,龙岗天健郡城,109.89,南,3室2厅2卫,4000.0
合租·天悦龙庭一期 4居室 东南卧,宝安区,宝安中心,天悦龙庭一期,7.5,东南,4室1厅1卫,1830.0
整租·国际市长交流中心 1室0厅 北,南山区,红树湾,国际市长交流中心,39.0,北,1室0厅1卫,6800.0
合租·美丽365花园 4居室 南卧,龙华区,龙华中心,美丽365花园,13.0,南,4室1厅2卫,1650.0
整租·招商前海·领尚公馆 1室0厅 东南,南山区,前海,招商前海·领尚公馆,41.0,东南,1室0厅1卫,6500.0
合租·灵芝新村 3居室 东南卧,宝安区,新安,灵芝新村,8.3,东南,3室1厅1卫,1490.0
合租·南富苑 4居室 东卧,南山区,南头,南富苑,12.12,东,4室1厅1卫,2630.0
整租·英伦名苑三期 3室2厅 南,南山区,科技园,英伦名苑三期,98.0,南,3室2厅1卫,11400.0
整租·美利达新村 4室2厅 南/北,龙岗区,龙岗中心城,美利达新村,65.0,南北,4室2厅1卫,4300.0
整租·御河堤 2室1厅 南,福田区,上步,御河堤,88.0,南,2室1厅1卫,10000.0
合租·荔园新村(杜鹃山西街) 4居室 南卧,南山区,华侨城,荔园新村(杜鹃山西街),14.6,南,4室1厅1卫,2090.0
合租·中新街芳华苑 5居室 南卧,南山区,华侨城,中新街芳华苑,9.4,南,5室1厅1卫,1960.0
合租·豪方现代豪园 4居室 北卧,南山区,科技园,豪方现代豪园,7.7,北,4室1厅1卫,2230.0
整租·东部阳光 3室2厅 西南,盐田区,沙头角,东部阳光,89.08,西南,3室2厅2卫,5300.0
整租·会展湾东城 3室2厅 东南/西南,宝安区,沙井,会展湾东城,110.0,东南西南,3室2厅2卫,6800.0
合租·蓬莱花园 5居室 南卧,南山区,蛇口,蓬莱花园,16.0,南,5室0厅5卫,2280.0
合租·德兴城花园 4居室 东卧,龙岗区,布吉街,德兴城花园,7.9,东,4室1厅1卫,1260.0
整租·信和爱琴居 2室1厅 南/北,龙岗区,布吉大芬,信和爱琴居,45.0,南北,2室1厅1卫,3300.0
整租·庆安航空大厦 2室1厅 南,福田区,八卦岭,庆安航空大厦,80.0,南,2室1厅1卫,5700.0
合租·颐林雅院 4居室 南卧,福田区,梅林,颐林雅院,10.1,南,4室1厅1卫,2290.0
合租·通发花园 4居室 西南卧,罗湖区,新秀,通发花园,20.1,西南,4室1厅1卫,2090.0
合租·半山翠林花园 4居室 北卧,南山区,西丽,半山翠林花园,14.5,北,4室1厅1卫,2190.0
整租·方直谷仓府 4室2厅 南,坪山区,坪山,方直谷仓府,98.0,南,4室2厅2卫,4800.0
合租·东翠花园 4居室 南卧,罗湖区,银湖,东翠花园,8.96,南,4室1厅1卫,1460.0
整租·黄埔雅苑三期 2室2厅 东北,福田区,福田中心,黄埔雅苑三期,80.0,东北,2室2厅1卫,12000.0
合租·桦润馨居B区 5居室 东南卧,龙华区,龙华中心,桦润馨居B区,11.58,东南,5室1厅1卫,1930.0
整租·怡瑞达云秀府 3室2厅 东南,坪山区,坪山,怡瑞达云秀府,79.0,东南,3室2厅2卫,3500.0
整租·广博星海华庭 3室1厅 东/东南/南,南山区,蛇口,广博星海华庭,72.51,东东南南,3室1厅1卫,9000.0
合租·科技园三十六区 4居室 北卧,南山区,科技园,科技园三十六区,7.5,北,4室1厅1卫,1760.0
整租·笋岗中心万象华府 1室0厅 西,罗湖区,笋岗,笋岗中心万象华府,41.0,西,1室0厅1卫,5800.0
整租·松坪村东区三期 2室1厅 北,南山区,科技园,松坪村东区三期,60.0,北,2室1厅1卫,6330.0
整租·新新家园 3室2厅 东南,福田区,石厦,新新家园,98.0,东南,3室2厅2卫,11000.0
整租·万科天誉二期 3室2厅 复式 东南,龙岗区,龙岗中心城,万科天誉二期,66.0,东南,3室2厅2卫,4500.0
整租·天健悦桂府 3室2厅 西南,南山区,前海,天健悦桂府,119.0,西南,3室2厅2卫,11000.0
整租·金地名津 1室1厅 南,福田区,皇岗,金地名津,45.0,南,1室1厅1卫,5800.0
整租·龙光玖龙台 2室1厅 西北,光明区,光明,龙光玖龙台,44.0,西北,2室1厅1卫,3800.0
整租·大冲新城花园 3室2厅 南,南山区,科技园,大冲新城花园,100.0,南,3室2厅2卫,11500.0
整租·岗厦城 4室2厅 南,福田区,福田中心,岗厦城,141.0,南,4室2厅2卫,17000.0
合租·福中福花园一期 4居室 西北卧,宝安区,西乡,福中福花园一期,11.4,西北,4室1厅1卫,1530.0
整租·澜湾花园 1室1厅 南,坪山区,坪山,澜湾花园,50.0,南,1室1厅1卫,2500.0
整租·世茂广场 2室1厅 南,坪山区,坪山,世茂广场,56.06,南,2室1厅1卫,3200.0
整租·华富大厦 1室1厅 北,福田区,景田,华富大厦,40.59,北,1室1厅1卫,4500.0
整租·莲花二村 3室2厅 南/北,福田区,莲花,莲花二村,83.25,南北,3室2厅1卫,6600.0
整租·怡康家园 3室2厅 南,龙岗区,布吉大芬,怡康家园,74.0,南,3室2厅1卫,4000.0
整租·嘉霖华禧 4室2厅 南/北,龙岗区,坂田,嘉霖华禧,89.0,南北,4室2厅2卫,7500.0
整租·莱蒙水榭云上家园 4室2厅 复式 东南/西南,龙华区,红山,莱蒙水榭云上家园,121.98,东南西南,4室2厅2卫,9700.0
整租·万科红二期 3室1厅 南/北,龙岗区,布吉关,万科红二期,89.0,南北,3室1厅1卫,6900.0
合租·龙光玖龙玺 5居室 南卧,龙华区,梅林关,龙光玖龙玺,10.99,南,5室1厅1卫,3160.0
整租·深圳市软件产业基地 1室1厅 南,南山区,科技园,深圳市软件产业基地,48.46,南,1室1厅1卫,5100.0
整租·桃源村一期 3室2厅 南,南山区,西丽,桃源村一期,76.0,南,3室2厅1卫,6000.0
整租·怡龙枫景园 4室2厅 南,龙岗区,龙岗双龙,怡龙枫景园,152.0,南,4室2厅2卫,5500.0
整租·新一代国际公寓 1室0厅 南,南山区,后海,新一代国际公寓,39.0,南,1室0厅1卫,5000.0
合租·碧海富通城五期 5居室 东卧,宝安区,碧海,碧海富通城五期,9.3,东,5室1厅1卫,1560.0
整租·中海锦城 3室2厅 南,龙华区,上塘,中海锦城,89.0,南,3室2厅2卫,7500.0
整租·深物业前海港湾花园 3室2厅 东南,南山区,前海,深物业前海港湾花园,88.0,东南,3室2厅2卫,7800.0
整租·碧海富通城三期 3室1厅 复式 西南/西北,宝安区,碧海,碧海富通城三期,53.52,西南西北,3室1厅2卫,5500.0
合租·万科四季花城一期 4居室 南卧,龙岗区,坂田,万科四季花城一期,15.1,南,4室1厅1卫,2230.0
整租·兴达华府 3室2厅 东南,宝安区,西乡,兴达华府,52.0,东南,3室2厅1卫,4000.0
整租·百仕达花园一期 4室2厅 南,罗湖区,百仕达,百仕达花园一期,163.0,南,4室2厅2卫,17000.0
整租·物业时代新居 4室2厅 南,福田区,石厦,物业时代新居,183.0,南,4室2厅2卫,17000.0
整租·合正汇一城 2室1厅 东南,宝安区,西乡,合正汇一城,70.0,东南,2室1厅1卫,6800.0
合租·金竹园南座 4居室 南卧,南山区,蛇口,金竹园南座,9.09,南,4室1厅1卫,1790.0
整租·红荔村 3室2厅 南/北,福田区,华强北,红荔村,75.0,南北,3室2厅1卫,5800.0
整租·名居广场 1室1厅 东南,龙岗区,龙岗中心城,名居广场,46.0,东南,1室1厅1卫,3200.0
整租·会展湾东城 3室2厅 南,宝安区,沙井,会展湾东城,112.35,南,3室2厅2卫,5800.0
整租·业城阁 3室2厅 南,福田区,景田,业城阁,103.0,南,3室2厅1卫,9000.0
整租·翠盈嘉园 2室2厅 东北,罗湖区,洪湖,翠盈嘉园,57.82,东北,2室2厅1卫,6000.0
合租·景洲大厦 1居室 东卧,福田区,景田,景洲大厦,15.0,东,1室0厅1卫,2400.0
合租·德润荣君府 5居室 南卧,龙岗区,坂田,德润荣君府,11.3,南,5室1厅1卫,2560.0
整租·奥园和平广场 2室2厅 南,光明区,公明,奥园和平广场,54.0,南,2室2厅1卫,2600.0
整租·友联花园 1室1厅 东南,龙岗区,布吉大芬,友联花园,41.06,东南,1室1厅1卫,2600.0
整租·活力宝小区 3室1厅 南/北,福田区,车公庙,活力宝小区,90.0,南北,3室1厅1卫,7300.0
整租·南光捷佳大厦 2室1厅 东南,福田区,华强南,南光捷佳大厦,58.0,东南,2室1厅1卫,6200.0
整租·勤诚达正大城 3室2厅 西南,光明区,光明,勤诚达正大城,101.0,西南,3室2厅2卫,5200.0
整租·申汇基大厦 2室2厅 北,福田区,梅林,申汇基大厦,79.0,北,2室2厅1卫,6000.0
合租·科技园五十八区 4居室 北卧,南山区,科技园,科技园五十八区,7.7,北,4室1厅1卫,2030.0
整租·桃苑公寓 1室1厅 南,南山区,南头,桃苑公寓,23.0,南,1室1厅1卫,3330.0
整租·新一代国际公寓 1室1厅 南,南山区,后海,新一代国际公寓,43.0,南,1室1厅1卫,5300.0
整租·颐安都会中央二期 3室2厅 东北,龙岗区,大运新城,颐安都会中央二期,83.0,东北,3室2厅1卫,4800.0
整租·宝城花园 2室1厅 东南,宝安区,西乡,宝城花园,69.0,东南,2室1厅1卫,4000.0
整租·万科四季花城五期 3室2厅 南,龙岗区,坂田,万科四季花城五期,105.0,南,3室2厅2卫,7000.0
整租·港岛银座 1室1厅 东南,罗湖区,地王,港岛银座,63.79,东南,1室1厅1卫,5500.0
整租·万科公园里三期 2室1厅 东,龙岗区,布吉南岭,万科公园里三期,63.0,东,2室1厅1卫,5000.0
整租·万科云城 4室2厅 西南,南山区,西丽,万科云城,133.0,西南,4室2厅2卫,15000.0
整租·一期御景佳园 3室2厅 南,盐田区,盐田港,一期御景佳园,89.0,南,3室2厅2卫,5500.0
整租·东风汽车大院 2室1厅 东,福田区,华强北,东风汽车大院,50.0,东,2室1厅1卫,5800.0
整租·新天地名居 1室1厅 东南,罗湖区,黄贝岭,新天地名居,35.0,东南,1室1厅1卫,4000.0
整租·花好园 1室1厅 北,福田区,上下沙,花好园,42.63,北,1室1厅1卫,5860.0
合租·东方花园桂花苑 3居室 南卧,南山区,华侨城,东方花园桂花苑,20.0,南,3室2厅2卫,3650.0
整租·美丽365花园 4室2厅 东南,龙华区,龙华中心,美丽365花园,75.32,东南,4室2厅2卫,6200.0
合租·幸福港湾 1居室 东南卧,宝安区,碧海,幸福港湾,16.0,东南,1室0厅0卫,2500.0
整租·幸福万象 2室1厅 复式 北,罗湖区,罗湖口岸,幸福万象,49.28,北,2室1厅1卫,6000.0
整租·东埔海景花园二期 3室2厅 北,盐田区,沙头角,东埔海景花园二期,103.0,北,3室2厅2卫,7000.0
合租·紫竹园 3居室 东卧,南山区,蛇口,紫竹园,9.6,东,3室1厅1卫,1738.0
合租·东方花园桂花苑 3居室 西南卧,南山区,华侨城,东方花园桂花苑,30.0,西南,3室2厅2卫,4200.0
合租·泰和花园 9居室 南卧,罗湖区,布心,泰和花园,12.0,南,9室1厅1卫,1450.0
合租·特发和平里二期 4居室 北卧,龙华区,上塘,特发和平里二期,6.1,北,4室1厅1卫,1590.0
整租·南景豪庭 3室2厅 南,龙岗区,布吉大芬,南景豪庭,76.0,南,3室2厅1卫,4200.0
整租·兰亭国际名园 4室2厅 南,罗湖区,莲塘,兰亭国际名园,160.11,南,4室2厅1卫,8000.0
整租·蔚蓝海岸3期 4室2厅 南,南山区,后海,蔚蓝海岸3期,164.0,南,4室2厅2卫,17000.0
整租·东乐花园 4室1厅 东北,罗湖区,百仕达,东乐花园,111.0,东北,4室1厅2卫,6000.0
整租·福田建设 2室2厅 南,福田区,车公庙,福田建设,72.08,南,2室2厅1卫,5000.0
整租·悦峰华府 2室1厅 西,罗湖区,布心,悦峰华府,60.0,西,2室1厅1卫,5490.0
整租·云顶天海 2室2厅 东,盐田区,梅沙,云顶天海,81.8,东,2室2厅1卫,4300.0
合租·万科四季花城二期 4居室 北卧,龙岗区,坂田,万科四季花城二期,6.32,北,4室1厅1卫,1290.0
整租·佳嘉豪苑 3室2厅 东南,南山区,南山中心,佳嘉豪苑,103.0,东南,3室2厅2卫,11500.0
整租·泰华梧桐聚落花园 3室2厅 东北,宝安区,宝安中心,泰华梧桐聚落花园,125.35,东北,3室2厅2卫,17000.0
整租·泰华梧桐聚落花园 3室2厅 西南,宝安区,宝安中心,泰华梧桐聚落花园,125.35,西南,3室2厅2卫,17000.0
合租·艺丰花园C区 3居室 南卧,福田区,梅林,艺丰花园C区,11.98,南,3室1厅1卫,2030.0
整租·今日家园 3室2厅 西,罗湖区,布心,今日家园,93.0,西,3室2厅2卫,5800.0
合租·信义假日名城一期沁芳园 4居室 南卧,龙岗区,布吉关,信义假日名城一期沁芳园,11.9,南,4室1厅1卫,1690.0
整租·绿海名都 2室2厅 南,南山区,前海,绿海名都,77.0,南,2室2厅1卫,7300.0
合租·松茂御龙湾雅苑一期 4居室 东卧,宝安区,碧海,松茂御龙湾雅苑一期,10.0,东,4室1厅1卫,2090.0
整租·新锦安雅园一期 3室2厅 东南,宝安区,翻身,新锦安雅园一期,115.0,东南,3室2厅2卫,7500.0
整租·TT国际公寓 1室1厅 东/北,福田区,景田,TT国际公寓,43.0,东北,1室1厅1卫,5500.0
整租·太古城南 3室2厅 东南,南山区,深圳湾,太古城南,78.0,东南,3室2厅1卫,11000.0
整租·龙华金茂府 5室3厅 南,龙华区,上塘,龙华金茂府,248.0,南,5室3厅3卫,38000.0
整租·桃源村二期 3室2厅 南,南山区,西丽,桃源村二期,93.0,南,3室2厅1卫,7200.0
合租·留仙居南区 4居室 西卧,南山区,大学城,留仙居南区,7.1,西,4室1厅1卫,1760.0
整租·泰华梧桐聚落花园 3室2厅 西南,宝安区,宝安中心,泰华梧桐聚落花园,125.35,西南,3室2厅2卫,23000.0
整租·泰华梧桐聚落花园 3室2厅 东北,宝安区,宝安中心,泰华梧桐聚落花园,125.35,东北,3室2厅2卫,20600.0
合租·招商桃花园一期 4居室 西卧,南山区,蛇口,招商桃花园一期,6.46,西,4室1厅1卫,1690.0
合租·富通天骏 4居室 北卧,龙华区,龙华中心,富通天骏,13.6,北,4室1厅1卫,2430.0
整租·ONE 39 1室0厅 西,罗湖区,地王,ONE 39,43.0,西,1室0厅1卫,5000.0
整租·泰华梧桐聚落花园 3室2厅 东北,宝安区,宝安中心,泰华梧桐聚落花园,125.35,东北,3室2厅2卫,20600.0
整租·泰华梧桐聚落花园 3室2厅 东北,宝安区,宝安中心,泰华梧桐聚落花园,125.35,东北,3室2厅2卫,20600.0
整租·星河盛境府 3室2厅 东南,龙岗区,横岗,星河盛境府,96.0,东南,3室2厅2卫,4500.0
整租·龙光玖云著 2室2厅 复式 东,坪山区,坪山,龙光玖云著,37.0,东,2室2厅1卫,2900.0
整租·水岸新都二期 3室2厅 南,龙岗区,龙岗双龙,水岸新都二期,98.0,南,3室2厅1卫,3200.0
合租·信义嘉御山 5居室 南卧,龙岗区,坂田,信义嘉御山,11.9,南,5室1厅1卫,1830.0
合租·福源花园一期 4居室 北卧,福田区,福田保税区,福源花园一期,9.62,北,4室1厅1卫,2360.0
整租·兴达华府 2室1厅 东南,宝安区,西乡,兴达华府,52.29,东南,2室1厅1卫,4200.0
整租·锦洲市场综合楼 3室2厅 南/北,福田区,新洲,锦洲市场综合楼,80.0,南北,3室2厅1卫,6100.0
整租·泰华梧桐聚落花园 3室2厅 西南,宝安区,宝安中心,泰华梧桐聚落花园,125.35,西南,3室2厅2卫,23000.0
整租·泰华梧桐聚落花园 3室2厅 西南,宝安区,宝安中心,泰华梧桐聚落花园,125.35,西南,3室2厅2卫,23000.0
整租·后海公馆 3室2厅 南,南山区,蛇口,后海公馆,103.0,南,3室2厅2卫,13800.0
整租·招商前海·领尚公馆 1室1厅 东南,南山区,前海,招商前海·领尚公馆,41.28,东南,1室1厅1卫,5400.0
合租·城市印象 4居室 东北卧,南山区,南山中心,城市印象,7.02,东北,4室1厅1卫,2290.0
整租·友邻公寓 1室1厅 东,南山区,南山中心,友邻公寓,31.0,东,1室1厅1卫,4560.0
整租·天健时尚空间名苑 2室1厅 东南,宝安区,宝安中心,天健时尚空间名苑,35.0,东南,2室1厅1卫,6000.0
整租·瑞景华庭 1室1厅 东南,南山区,前海,瑞景华庭,27.86,东南,1室1厅1卫,3930.0
整租·龙光玖钻 2室1厅 复式 东南,龙华区,红山,龙光玖钻,39.7,东南,2室1厅1卫,4800.0
合租·槟城西岸 5居室 西卧,宝安区,碧海,槟城西岸,14.5,西,5室1厅1卫,1990.0
合租·仓前锦福苑 4居室 东卧,南山区,南头,仓前锦福苑,18.0,东,4室1厅1卫,2990.0
整租·擎天华庭 3室2厅 南,福田区,景田,擎天华庭,120.0,南,3室2厅2卫,13000.0
整租·公园大地八期 2室2厅 东南,龙岗区,龙岗中心城,公园大地八期,78.0,东南,2室2厅1卫,5200.0
整租·大信大厦 3室1厅 南,罗湖区,地王,大信大厦,113.0,南,3室1厅1卫,7800.0
整租·南海玫瑰花园一期 2室2厅 南,南山区,蛇口,南海玫瑰花园一期,124.0,南,2室2厅2卫,18000.0
整租·TT国际公寓 1室1厅 北,福田区,景田,TT国际公寓,44.79,北,1室1厅1卫,6200.0
合租·缤纷年华 4居室 北卧,南山区,南头,缤纷年华,8.44,北,4室1厅1卫,2060.0
整租·南园枫叶国际广场 2室1厅 东南,南山区,南山中心,南园枫叶国际广场,42.0,东南,2室1厅1卫,5500.0
整租·荣德国际ECC 3室1厅 东南,龙岗区,横岗,荣德国际ECC,58.0,东南,3室1厅2卫,4400.0
整租·万科时代广场 0室3厅 西南,龙岗区,龙岗中心城,万科时代广场,63.92,西南,未知室3厅2卫,4200.0
整租·鸿翔花园 1室1厅 东南,罗湖区,地王,鸿翔花园,46.0,东南,1室1厅1卫,5600.0
合租·星河传奇二期 5居室 北卧,龙华区,红山,星河传奇二期,8.8,北,5室1厅1卫,1590.0
整租·城市山谷三期 1室1厅 南,南山区,科技园,城市山谷三期,44.0,南,1室1厅1卫,4300.0
合租·鹤祥苑 4居室 南卧,南山区,大学城,鹤祥苑,13.8,南,4室1厅1卫,1960.0
整租·万科金域蓝湾三期 3室2厅 南,福田区,上下沙,万科金域蓝湾三期,130.0,南,3室2厅2卫,14000.0
整租·新安湖花园 3室2厅 东南,宝安区,新安,新安湖花园,129.0,东南,3室2厅2卫,9000.0
